ptype,proxy,latency,exit_ip,https,anonymity,country,targets,asn,org,hosting,blocklisted,url
socks5,45.74.31.40:9206,831,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.40:9206
socks5,141.11.109.125:9054,832,203.55.81.1,True,elite,FR,,213873,MOJI SAS,False,True,socks5://141.11.109.125:9054
socks5,109.205.182.143:1088,833,109.205.182.143,True,elite,GB,,51167,Contabo GmbH,True,False,socks5://109.205.182.143:1088
socks5,45.74.31.22:17214,835,159.198.47.56,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.22:17214
socks5,45.74.31.25:6172,838,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6172
socks5,145.255.239.78:1080,839,145.255.239.78,True,elite,RU,,8492,"""OBIT"" Ltd.",False,True,socks5://145.255.239.78:1080
socks5,45.74.31.30:12127,839,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.30:12127
socks5,45.74.31.41:8716,840,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:8716
socks5,45.74.31.30:8806,840,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:8806
socks5,45.74.31.25:15467,840,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.25:15467
socks5,45.74.31.22:17215,840,165.22.136.47,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.22:17215
socks5,45.74.31.25:10066,841,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:10066
socks5,45.74.31.47:5064,842,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:5064
socks5,45.74.31.25:4646,842,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:4646
socks5,45.74.31.42:8050,844,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:8050
socks5,45.74.31.25:10413,844,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.25:10413
socks5,45.74.31.47:4667,845,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4667
socks5,45.74.31.40:6046,845,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.40:6046
socks5,45.74.31.47:5416,847,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:5416
socks5,45.74.31.40:4833,848,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:4833
socks5,45.74.31.42:10475,850,165.22.136.47,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:10475
socks5,171.25.158.95:1080,851,171.25.158.95,True,elite,SE,,35100,Patrik Lagerman,False,True,socks5://171.25.158.95:1080
socks5,45.74.31.47:4307,851,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4307
socks5,45.74.31.25:5739,852,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:5739
socks4,190.89.4.182:1080,853,190.89.4.182,False,elite,BR,,270399,Itaconect Serviços de Comunicação e Multimidia,False,False,socks4://190.89.4.182:1080
socks5,45.74.31.22:7268,854,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.22:7268
socks5,49.13.22.249:10801,856,64.42.179.67,True,elite,US,,63018,Dedicated.com,False,False,socks5://49.13.22.249:10801
socks5,45.74.31.47:9536,856,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:9536
socks5,45.74.31.30:5721,857,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:5721
socks5,45.74.31.30:10034,857,34.132.56.138,False,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.30:10034
socks5,45.74.31.41:4464,859,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4464
socks4,103.75.118.84:1080,859,103.75.118.84,True,elite,JP,,136258,"BrainStorm Network, Inc",False,False,socks4://103.75.118.84:1080
socks5,45.74.31.40:15830,859,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.40:15830
socks5,45.74.31.25:6093,861,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6093
socks5,45.74.31.40:5058,862,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:5058
socks5,45.74.31.30:12004,863,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.30:12004
socks5,45.74.31.25:5346,864,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:5346
socks5,45.74.31.42:9054,864,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:9054
socks5,45.74.31.42:8857,864,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:8857
socks5,45.74.31.30:4890,865,91.244.197.105,True,elite,LT,,213772,"UAB ""Baltnetos komunikacijos""",False,True,socks5://45.74.31.30:4890
socks5,45.74.31.42:8852,865,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:8852
socks5,45.74.31.47:5045,867,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:5045
socks5,45.74.31.47:4633,870,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4633
socks5,45.74.31.25:6747,872,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:6747
socks5,45.74.31.47:5615,872,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:5615
socks5,45.74.31.25:6609,872,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:6609
socks5,195.98.82.62:1080,874,195.98.82.62,False,elite,RU,,6856,"AO IK ""Informsvyaz-Chernozemye""",False,True,socks5://195.98.82.62:1080
socks5,45.74.31.50:4785,875,104.219.251.77,False,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.50:4785
socks5,45.74.31.41:4460,877,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4460
socks5,45.74.31.30:7817,877,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:7817
socks5,45.74.31.22:7448,878,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.22:7448
socks5,45.74.31.40:5023,881,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:5023
socks5,45.74.31.41:10719,882,197.155.134.251,True,elite,ML,,30985,IKATEL SA,False,True,socks5://45.74.31.41:10719
socks5,45.74.31.25:6079,882,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6079
socks5,45.74.31.25:4908,882,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:4908
socks5,45.74.31.47:8394,884,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:8394
socks5,45.74.31.47:4303,886,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:4303
socks5,45.74.31.47:4418,886,192.249.127.213,True,elite,US,,22611,"InMotion Hosting, Inc.",True,True,socks5://45.74.31.47:4418
http,175.34.36.22:8888,886,175.34.36.22,False,elite,AU,,4804,SingTel Optus Pty Ltd,False,False,http://175.34.36.22:8888
socks5,45.74.31.40:5107,887,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:5107
socks5,45.74.31.41:8721,888,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:8721
socks5,45.74.31.47:4076,888,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4076
socks5,45.74.31.22:6167,888,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.22:6167
socks5,45.74.31.47:5657,888,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:5657
socks5,45.74.31.41:4653,892,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4653
socks4,185.95.186.165:48293,892,185.95.186.165,True,elite,IQ,,34515,Next Net for Internet and IT Services LTD,False,True,socks4://185.95.186.165:48293
socks5,45.74.31.42:4498,893,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:4498
socks5,45.74.31.30:7612,894,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:7612
socks5,45.74.31.47:14485,896,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.47:14485
socks5,45.74.31.42:8041,898,197.155.134.251,True,elite,ML,,30985,IKATEL SA,False,True,socks5://45.74.31.42:8041
socks5,45.74.31.42:10098,898,165.22.136.47,False,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.42:10098
socks5,45.74.31.50:4096,899,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.50:4096
socks5,45.74.31.25:6698,900,209.38.153.160,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.25:6698
socks5,45.74.31.40:5038,900,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:5038
socks5,45.74.31.50:4082,902,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.50:4082
socks5,45.74.31.42:6158,903,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.42:6158
socks5,45.74.31.25:5927,903,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:5927
socks4,151.232.18.66:5678,905,151.232.18.69,False,elite,IR,,58224,Iran Telecommunication Company PJS,False,True,socks4://151.232.18.66:5678
socks5,45.74.31.41:17911,911,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.41:17911
socks5,45.74.31.42:7038,911,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:7038
socks5,47.129.130.0:3000,911,47.129.130.0,False,elite,SG,,16509,"Amazon.com, Inc.",True,False,socks5://47.129.130.0:3000
socks5,45.74.31.42:19709,911,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.42:19709
socks5,45.74.31.50:9735,913,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.50:9735
socks5,45.74.31.30:5605,914,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:5605
http,172.245.168.179:21241,915,172.245.168.179,True,elite,US,,36352,HostPapa,True,True,http://172.245.168.179:21241
socks5,45.74.31.25:7724,916,162.241.54.84,False,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.25:7724
socks5,45.74.31.30:9983,918,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.30:9983
socks5,45.74.31.30:5233,920,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:5233
http,105.159.151.72:4307,925,196.217.196.178,True,elite,MA,,36903,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,False,False,http://105.159.151.72:4307
socks5,45.74.31.41:10695,926,217.64.102.75,True,elite,ML,,21271,The AS will be use to connect our two links to internet through,False,False,socks5://45.74.31.41:10695
socks5,45.74.31.25:8904,928,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:8904
http,111.206.4.163:18888,930,111.206.4.163,False,elite,CN,,4808,China Unicom Beijing Province Network,False,True,http://111.206.4.163:18888
socks5,43.155.143.227:1080,935,43.155.143.227,True,elite,KR,,132203,Shenzhen Tencent Computer Systems Company Limited,True,False,socks5://43.155.143.227:1080
socks5,45.74.31.25:6457,937,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6457
socks5,94.156.180.204:1081,937,94.156.180.204,True,elite,FI,,207957,SERV.HOST GROUP LTD,True,False,socks5://94.156.180.204:1081
socks5,45.74.31.30:7421,938,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.30:7421
socks5,45.74.31.42:4712,944,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:4712
socks5,45.74.31.50:7586,944,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.50:7586
socks4,125.227.169.85:38157,948,125.227.169.85,True,elite,TW,,3462,"Chunghwa Telecom Co., Ltd.",False,False,socks4://125.227.169.85:38157
socks5,45.74.31.30:12400,950,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.30:12400
http,112.118.187.149:8080,952,112.118.187.149,False,elite,HK,,4760,PCCW IMS Limited,False,False,http://112.118.187.149:8080
socks5,109.123.251.109:1080,952,109.123.251.109,True,elite,DE,,51167,Contabo GmbH,True,False,socks5://109.123.251.109:1080
socks5,185.210.85.26:56981,954,185.210.85.26,True,elite,UA,,205673,Lanet Network Ltd,False,True,socks5://185.210.85.26:56981
socks5,45.74.31.25:6327,956,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6327
socks5,45.74.31.40:4852,958,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.40:4852
socks4,91.150.189.122:1080,959,91.150.189.122,True,elite,PL,,42673,Skyware Sp. z o.o.,False,True,socks4://91.150.189.122:1080
socks5,45.74.31.41:17325,963,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.41:17325
socks5,45.74.31.42:4483,963,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:4483
socks5,184.185.2.12:4145,964,184.185.2.12,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.185.2.12:4145
http,34.65.99.32:3128,967,34.65.99.32,True,elite,CH,,396982,Google LLC,True,False,http://34.65.99.32:3128
socks5,45.74.31.42:6277,970,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.42:6277
socks5,43.163.219.10:20000,977,43.163.219.10,True,elite,JP,,132203,Shenzhen Tencent Computer Systems Company Limited,True,True,socks5://43.163.219.10:20000
socks5,45.74.31.23:4209,980,217.174.152.149,True,elite,BG,,57344,Telehouse EAD,False,False,socks5://45.74.31.23:4209
socks5,45.74.31.25:5777,983,69.6.214.192,True,elite,BR,,26337,"Oso Grande IP Services, LLC",False,True,socks5://45.74.31.25:5777
socks5,45.74.31.41:4329,988,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4329
socks5,45.74.31.41:4196,994,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4196
socks4,139.196.95.28:7890,1000,139.196.95.28,False,elite,CN,,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",True,False,socks4://139.196.95.28:7890
socks5,101.36.104.46:10808,1003,101.36.104.46,True,elite,JP,,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,True,True,socks5://101.36.104.46:10808
socks5,49.13.22.249:10812,1004,45.133.180.2,True,elite,MX,,9009,M247 Europe SRL,True,False,socks5://49.13.22.249:10812
socks5,45.74.31.30:9385,1005,69.6.214.192,True,elite,BR,,26337,"Oso Grande IP Services, LLC",False,True,socks5://45.74.31.30:9385
socks5,45.74.31.25:4866,1008,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:4866
socks5,185.87.255.47:1080,1014,185.87.255.47,True,elite,GB,,215089,Fast Panda Limited,False,True,socks5://185.87.255.47:1080
socks5,45.74.31.41:4846,1014,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.41:4846
socks5,103.75.118.84:1080,1016,103.75.118.84,True,elite,JP,,136258,"BrainStorm Network, Inc",False,False,socks5://103.75.118.84:1080
socks5,45.74.31.50:12102,1016,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.50:12102
http,36.112.125.156:3226,1017,36.112.125.156,True,elite,CN,,4847,China Networks Inter-Exchange,False,False,http://36.112.125.156:3226
socks5,45.74.31.42:9013,1022,190.6.176.90,True,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.42:9013
socks4,83.219.1.130:5678,1026,83.219.1.130,True,elite,RU,,12389,PJSC Rostelecom,False,True,socks4://83.219.1.130:5678
http,104.251.93.129:16062,1027,104.251.93.129,False,elite,US,,5650,Verizon Business,False,False,http://104.251.93.129:16062
socks5,45.74.31.30:6139,1029,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.30:6139
http,104.218.199.159:16062,1030,104.218.199.159,True,elite,US,,5650,Verizon Business,False,False,http://104.218.199.159:16062
socks5,45.74.31.47:6991,1031,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:6991
socks5,45.74.31.40:15862,1031,62.219.91.13,True,elite,IL,,8551,Bezeq International Ltd.,False,False,socks5://45.74.31.40:15862
http,131.153.163.86:56039,1031,152.208.34.203,True,elite,US,,701,Verizon Business,False,False,http://131.153.163.86:56039
socks5,45.74.31.42:4609,1033,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.42:4609
socks5,45.74.31.25:6450,1033,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.25:6450
socks5,45.74.31.40:7025,1036,190.6.176.90,False,elite,CO,,27845,Empresa de Recursos Tecnologicos S.A E.S.P,False,True,socks5://45.74.31.40:7025
socks5,45.139.77.195:1080,1036,45.139.77.195,True,elite,NL,,210976,"Timeweb, LLP",False,False,socks5://45.139.77.195:1080
socks5,45.74.31.25:4315,1038,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:4315
socks5,45.74.31.25:6228,1041,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.25:6228
socks4,94.253.95.241:3629,1041,94.253.95.241,True,elite,RU,,48149,Ivanteevskie telecommunicacii Ltd,False,False,socks4://94.253.95.241:3629
http,111.119.162.248:10949,1042,8.216.119.64,True,elite,JP,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,http://111.119.162.248:10949
socks5,45.74.31.30:5698,1044,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.30:5698
socks5,45.74.31.41:12397,1047,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.41:12397
http,39.106.165.196:8080,1048,39.106.165.196,False,elite,CN,,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",True,False,http://39.106.165.196:8080
http,203.205.49.2:10137,1049,203.205.49.140,False,elite,VN,,45903,CMC Telecom Infrastructure Company,False,False,http://203.205.49.2:10137
socks5,45.74.31.47:4616,1050,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.47:4616
http,144.124.251.24:10099,1051,144.124.251.24,True,transparent,NL,,216071,SERVERS TECH FZCO,True,False,http://144.124.251.24:10099
socks5,45.74.31.47:4002,1055,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.47:4002
socks5,45.74.31.50:11011,1057,162.241.54.84,True,elite,US,,19871,"Network Solutions, LLC",False,True,socks5://45.74.31.50:11011
socks5,45.74.31.30:10719,1060,64.23.249.31,True,elite,US,,14061,"DigitalOcean, LLC",True,False,socks5://45.74.31.30:10719
http,82.115.60.51:80,1061,82.115.60.51,False,elite,KZ,,200590,NLS Kazakhstan LLC,False,False,http://82.115.60.51:80
socks5,45.74.31.40:4686,1062,104.219.251.77,True,elite,US,,22612,"Namecheap, Inc.",True,False,socks5://45.74.31.40:4686
http,47.108.80.63:7890,1063,142.249.36.166,True,elite,US,,153371,BACK WAVES LIMITED,False,False,http://47.108.80.63:7890
socks5,45.74.31.41:11784,1067,62.210.185.4,True,elite,FR,,12876,Scaleway SAS,True,True,socks5://45.74.31.41:11784
